City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal,last_name,first_name,Silver,Bronze,Gold
Atlanta,1996,Aquatics,Swimming,100M Freestyle,"VOELKER, Sandra",Women,GER,Germany,W,Silver,Voelker,Sandra,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"YEGOROV, Roman",Men,RUS,Russia,M,Silver,Yegorov,Roman,1,0,0
Atlanta,1996,Aquatics,Swimming,100M Butterfly,"PANKRATOV, Denis",Men,RUS,Russia,M,Gold,Pankratov,Denis,0,0,1
Atlanta,1996,Aquatics,Swimming,400M Individual Medley,"DOLAN, Tom",Men,USA,United States,M,Gold,Dolan,Tom,0,0,1
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"BERUBE, Ryan",Men,USA,United States,M,Gold,Berube,Ryan,0,0,1
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"OSYGUS, Simone",Women,GER,Germany,W,Silver,Osygus,Simone,1,0,0
Atlanta,1996,Aquatics,Swimming,400M Individual Medley,"MYDEN, Curtis Allen",Men,CAN,Canada,M,Bronze,Myden,Curtis,0,1,0
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"JACOB, Lisa",Women,USA,United States,W,Gold,Jacob,Lisa,0,0,1
Atlanta,1996,Aquatics,Swimming,400M Freestyle,"PALMER, Paul Rory",Men,GBR,United Kingdom,M,Silver,Palmer,Paul,1,0,0
Atlanta,1996,Aquatics,Swimming,100M Freestyle,"POPOV, Alexander",Men,RUS,Russia,M,Gold,Popov,Alexander,0,0,1
Atlanta,1996,Aquatics,Swimming,100M Butterfly,"KULIKOV, Vladislav",Men,RUS,Russia,M,Bronze,Kulikov,Vladislav,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"GROTE, Kurt",Men,USA,United States,M,Gold,Grote,Kurt,0,0,1
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"SCHOLZ, Anke",Women,GER,Germany,W,Silver,Scholz,Anke,1,0,0
Atlanta,1996,Aquatics,Swimming,50M Freestyle,"LE, Jingyi",Women,CHN,China,W,Silver,Le,Jingyi,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"ROUSE, Jeff Norman",Men,USA,United States,M,Gold,Rouse,Jeff,0,0,1
Atlanta,1996,Aquatics,Swimming,200M Individual Medley,"LIN, Li",Women,CHN,China,W,Bronze,Lin,Li,0,1,0
Atlanta,1996,Aquatics,Swimming,200M Backstroke,"MERISI, Emanuele",Men,ITA,Italy,M,Bronze,Merisi,Emanuele,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"LUDERITZ, Alexander",Men,GER,Germany,M,Bronze,Luderitz,Alexander,0,1,0
Atlanta,1996,Aquatics,Swimming,200M Butterfly,"THOMAS, Petria",Women,AUS,Australia,W,Silver,Thomas,Petria,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"MARTINO, Angel",Women,USA,United States,W,Gold,Martino,Angel,0,0,1
Atlanta,1996,Aquatics,Swimming,200M Breaststroke,"GUTTLER, Karoly",Men,HUN,Hungary,M,Silver,Guttler,Karoly,1,0,0
Atlanta,1996,Aquatics,Swimming,200M Breaststroke,"BEARD, Amanda",Women,USA,United States,W,Silver,Beard,Amanda,1,0,0
Atlanta,1996,Aquatics,Swimming,200M Freestyle,"BORGES, Gustavo",Men,BRA,Brazil,M,Silver,Borges,Gustavo,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"SCHWENK, Tripp",Men,USA,United States,M,Gold,Schwenk,Tripp,0,0,1
Atlanta,1996,Aquatics,Swimming,50M Freestyle,"HALL, Gary Jr.",Men,USA,United States,M,Silver,Hall,Gary,1,0,0
Atlanta,1996,Aquatics,Swimming,400M Individual Medley,"WAGNER, Allison",Women,USA,United States,W,Silver,Wagner,Allison,1,0,0
Atlanta,1996,Aquatics,Swimming,800M Freestyle,"HASE, Dagmar",Women,GER,Germany,W,Silver,Hase,Dagmar,1,0,0
Atlanta,1996,Aquatics,Swimming,200M Individual Medley,"CZENE, Attila",Men,HUN,Hungary,M,Gold,Czene,Attila,0,0,1
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"LYRBRING, Anders",Men,SWE,Sweden,M,Silver,Lyrbring,Anders,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"O'NEILL, Susan",Women,AUS,Australia,W,Silver,O'Neill,Susan,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"HARGIS, John",Men,USA,United States,M,Gold,Hargis,John,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"KENNEDY, Angela",Women,AUS,Australia,W,Silver,Kennedy,Angela,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"OLSEN, Jon",Men,USA,United States,M,Gold,Olsen,Jon,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"FOX, Catherine",Women,USA,United States,W,Gold,Fox,Catherine,0,0,1
Atlanta,1996,Aquatics,Swimming,1500M Freestyle,"PERKINS, Kieren John",Men,AUS,Australia,M,Gold,Perkins,Kieren,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"PIMANKOV, Denis",Men,RUS,Russia,M,Silver,Pimankov,Denis,1,0,0
Atlanta,1996,Aquatics,Swimming,100M Breaststroke,"BEARD, Amanda",Women,USA,United States,W,Silver,Beard,Amanda,1,0,0
Atlanta,1996,Aquatics,Swimming,400M Freestyle,"VLIEGHUIS, Kirsten",Women,NED,Netherlands,W,Bronze,Vlieghuis,Kirsten,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"RILEY, Samantha Linette",Women,AUS,Australia,W,Silver,Riley,Samantha,1,0,0
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"HUDEPOHL, Joseph",Men,USA,United States,M,Gold,Hudepohl,Joseph,0,0,1
Atlanta,1996,Aquatics,Swimming,400M Individual Medley,"EGERSZEGI, Krisztina",Women,HUN,Hungary,W,Bronze,Egerszegi,Krisztina,0,1,0
Atlanta,1996,Aquatics,Swimming,200M Butterfly,"PANKRATOV, Denis",Men,RUS,Russia,M,Gold,Pankratov,Denis,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"HALL, Gary Jr.",Men,USA,United States,M,Gold,Hall,Gary,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"TRÖGER, Christian",Men,GER,Germany,M,Bronze,Tröger,Christian,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"LINN, Jeremy",Men,USA,United States,M,Gold,Linn,Jeremy,0,0,1
Atlanta,1996,Aquatics,Swimming,100M Freestyle,"MARTINO, Angel",Women,USA,United States,W,Bronze,Martino,Angel,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"THOMPSON, Jenny",Women,USA,United States,W,Gold,Thompson,Jenny,0,0,1
Atlanta,1996,Aquatics,Swimming,200M Freestyle,"POLL AHRENS, Claudia",Women,CRC,Costa Rica,W,Gold,Poll Ahrens,Claudia,0,0,1
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"WALLIN, Christer",Men,SWE,Sweden,M,Silver,Wallin,Christer,1,0,0
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"HOLMERTZ, Anders",Men,SWE,Sweden,M,Silver,Holmertz,Anders,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"LE, Jingyi",Women,CHN,China,W,Silver,Le,Jingyi,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"VAN ALMSICK, Franziska",Women,GER,Germany,W,Bronze,Van Almsick,Franziska,0,1,0
Atlanta,1996,Aquatics,Swimming,200M Freestyle,"KOWALSKI, Daniel",Men,AUS,Australia,M,Bronze,Kowalski,Daniel,0,1,0
Atlanta,1996,Aquatics,Swimming,200M Backstroke,"HEDGEPETH, Whitney L.",Women,USA,United States,W,Silver,Hedgepeth,Whitney,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"JACOB, Lisa",Women,USA,United States,W,Gold,Jacob,Lisa,0,0,1
Atlanta,1996,Aquatics,Swimming,200M Butterfly,"SMITH, Michelle Marie",Women,IRL,Ireland,W,Bronze,Smith,Michelle,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"KULIKOV, Vladislav",Men,RUS,Russia,M,Silver,Kulikov,Vladislav,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"PREDKIN, Vladimir",Men,RUS,Russia,M,Silver,Predkin,Vladimir,1,0,0
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"JOHNSON, Emma",Women,AUS,Australia,W,Bronze,Johnson,Emma,0,1,0
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"FREITAG, Meike",Women,GER,Germany,W,Silver,Freitag,Meike,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"PINGER, Mark",Men,GER,Germany,M,Bronze,Pinger,Mark,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"VAN DYKEN, Amy",Women,USA,United States,W,Gold,Van Dyken,Amy,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"HENDERSON, Mark",Men,USA,United States,M,Gold,Henderson,Mark,0,0,1
Atlanta,1996,Aquatics,Swimming,1500M Freestyle,"KOWALSKI, Daniel",Men,AUS,Australia,M,Silver,Kowalski,Daniel,1,0,0
Atlanta,1996,Aquatics,Swimming,200M Breaststroke,"KORNEYEV, Andrey",Men,RUS,Russia,M,Bronze,Korneyev,Andrey,0,1,0
Atlanta,1996,Aquatics,Swimming,200M Backstroke,"BRIDGEWATER, Brad",Men,USA,United States,M,Gold,Bridgewater,Brad,0,0,1
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"DAVIS, Josh",Men,USA,United States,M,Gold,Davis,Josh,0,0,1
Atlanta,1996,Aquatics,Swimming,400M Freestyle,"KOWALSKI, Daniel",Men,AUS,Australia,M,Bronze,Kowalski,Daniel,0,1,0
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"HASE, Dagmar",Women,GER,Germany,W,Silver,Hase,Dagmar,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"MARTINO, Angel",Women,USA,United States,W,Gold,Martino,Angel,0,0,1
Atlanta,1996,Aquatics,Swimming,100M Backstroke,"BENT, Neisser",Men,CUB,Cuba,M,Bronze,Bent,Neisser,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"DAVIS, Josh",Men,USA,United States,M,Gold,Davis,Josh,0,0,1
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"THOMPSON, Jenny",Women,USA,United States,W,Gold,Thompson,Jenny,0,0,1
Atlanta,1996,Aquatics,Swimming,200M Breaststroke,"ROZSA, Norbert",Men,HUN,Hungary,M,Gold,Rozsa,Norbert,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"THOMPSON, Jenny",Women,USA,United States,W,Gold,Thompson,Jenny,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"SHAN, Ying",Women,CHN,China,W,Silver,Shan,Ying,1,0,0
Atlanta,1996,Aquatics,Swimming,100M Butterfly,"MARTINO, Angel",Women,USA,United States,W,Bronze,Martino,Angel,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"HEDGEPETH, Whitney L.",Women,USA,United States,W,Gold,Hedgepeth,Whitney,0,0,1
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"DUBROVIN, Konstantin",Men,GER,Germany,M,Bronze,Dubrovin,Konstantin,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"DENMAN, Helen",Women,AUS,Australia,W,Silver,Denman,Helen,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"FOX, Catherine",Women,USA,United States,W,Gold,Fox,Catherine,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"CHAO, Na",Women,CHN,China,W,Silver,Chao,Na,1,0,0
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"TRÖGER, Christian",Men,GER,Germany,M,Bronze,Tröger,Christian,0,1,0
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"TEUSCHER, Cristina",Women,USA,United States,W,Gold,Teuscher,Cristina,0,0,1
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"WHITNEY, Ashley",Women,USA,United States,W,Gold,Whitney,Ashley,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"VOELKER, Sandra",Women,GER,Germany,W,Bronze,Voelker,Sandra,0,1,0
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"KIELGASS, Kerstin",Women,GER,Germany,W,Silver,Kielgass,Kerstin,1,0,0
Atlanta,1996,Aquatics,Swimming,100M Breaststroke,"DEBURGHGRAEVE, Frederik",Men,BEL,Belgium,M,Gold,Deburghgraeve,Frederik,0,0,1
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"SALMEEN, Annette",Women,USA,United States,W,Gold,Salmeen,Annette,0,0,1
Atlanta,1996,Aquatics,Swimming,200M Freestyle,"HASE, Dagmar",Women,GER,Germany,W,Bronze,Hase,Dagmar,0,1,0
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"O'NEILL, Susan",Women,AUS,Australia,W,Bronze,O'Neill,Susan,0,1,0
Atlanta,1996,Aquatics,Swimming,400M Freestyle,"SMITH, Michelle Marie",Women,IRL,Ireland,W,Gold,Smith,Michelle,0,0,1
Atlanta,1996,Aquatics,Swimming,100M Backstroke,"ROUSE, Jeff Norman",Men,USA,United States,M,Gold,Rouse,Jeff,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"DAVIS, Josh",Men,USA,United States,M,Gold,Davis,Josh,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"HALL, Gary Jr.",Men,USA,United States,M,Gold,Hall,Gary,0,0,1
Atlanta,1996,Aquatics,Swimming,100M Freestyle,"HALL, Gary Jr.",Men,USA,United States,M,Silver,Hall,Gary,1,0,0
Atlanta,1996,Aquatics,Swimming,100M Butterfly,"VAN DYKEN, Amy",Women,USA,United States,W,Gold,Van Dyken,Amy,0,0,1
Atlanta,1996,Aquatics,Swimming,100M Breaststroke,"WARNECKE, Mark",Men,GER,Germany,M,Bronze,Warnecke,Mark,0,1,0
Atlanta,1996,Aquatics,Swimming,100M Backstroke,"KRIEL, Marianne",Women,RSA,South Africa,W,Bronze,Kriel,Marianne,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"RYAN, Sarah",Women,AUS,Australia,W,Silver,Ryan,Sarah,1,0,0
Atlanta,1996,Aquatics,Swimming,50M Freestyle,"VOELKER, Sandra",Women,GER,Germany,W,Bronze,Voelker,Sandra,0,1,0
Atlanta,1996,Aquatics,Swimming,100M Breaststroke,"HEYNS, Penelope",Women,RSA,South Africa,W,Gold,Heyns,Penelope,0,0,1
Atlanta,1996,Aquatics,Swimming,400M Freestyle,"LOADER, Danyon Joseph",Men,NZL,New Zealand,M,Gold,Loader,Danyon,0,0,1
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"FROLANDER, Lars",Men,SWE,Sweden,M,Silver,Frolander,Lars,1,0,0
Atlanta,1996,Aquatics,Swimming,100M Butterfly,"LIU, Limin",Women,CHN,China,W,Silver,Liu,Limin,1,0,0
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"VAN ALMSICK, Franziska",Women,GER,Germany,W,Silver,Van Almsick,Franziska,1,0,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"YEGOROV, Roman",Men,RUS,Russia,M,Silver,Yegorov,Roman,1,0,0
Atlanta,1996,Aquatics,Swimming,400M Individual Medley,"SMITH, Michelle Marie",Women,IRL,Ireland,W,Gold,Smith,Michelle,0,0,1
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"CAI, Huijue",Women,CHN,China,W,Bronze,Cai,Huijue,0,1,0
Atlanta,1996,Aquatics,Swimming,100M Backstroke,"BOTSFORD, Beth",Women,USA,United States,W,Gold,Botsford,Beth,0,0,1
Atlanta,1996,Aquatics,Swimming,200M Individual Medley,"SIEVINEN, Jani",Men,FIN,Finland,M,Silver,Sievinen,Jani,1,0,0
Atlanta,1996,Aquatics,Swimming,200M Breaststroke,"KOVACS, Agnes",Women,HUN,Hungary,W,Bronze,Kovacs,Agnes,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"CHEN, Yan",Women,CHN,China,W,Bronze,Chen,Yan,0,1,0
Atlanta,1996,Aquatics,Swimming,200M Backstroke,"EGERSZEGI, Krisztina",Women,HUN,Hungary,W,Gold,Egerszegi,Krisztina,0,0,1
Atlanta,1996,Aquatics,Swimming,100M Freestyle,"BORGES, Gustavo",Men,BRA,Brazil,M,Bronze,Borges,Gustavo,0,1,0
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"ZIKARSKY, Bengt",Men,GER,Germany,M,Bronze,Zikarsky,Bengt,0,1,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"HOULD-MARCHAND, Valerie",Women,CAN,Canada,W,Silver,Hould-Marchand,Valerie,1,0,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"TACHIBANA, Miya",Women,JPN,Japan,W,Bronze,Tachibana,Miya,0,1,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"NAKAJIMA, Riho",Women,JPN,Japan,W,Bronze,Nakajima,Riho,0,1,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"CLARK, Karen",Women,CAN,Canada,W,Silver,Clark,Karen,1,0,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"READ, Cari",Women,CAN,Canada,W,Silver,Read,Cari,1,0,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"KULESZA, Kasia",Women,CAN,Canada,W,Silver,Kulesza,Kasia,1,0,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"BIANCO, Suzannah",Women,USA,United States,W,Gold,Bianco,Suzannah,0,0,1
Atlanta,1996,Aquatics,Synchronized S.,Team,"LESUEUR, Emily",Women,USA,United States,W,Gold,Lesueur,Emily,0,0,1
Atlanta,1996,Aquatics,Synchronized S.,Team,"TAKEDA, Miho",Women,JPN,Japan,W,Bronze,Takeda,Miho,0,1,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"PEASE, Heather",Women,USA,United States,W,Gold,Pease,Heather,0,0,1
Atlanta,1996,Aquatics,Synchronized S.,Team,"WOODLEY, Erin",Women,CAN,Canada,W,Silver,Woodley,Erin,1,0,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"CLELAND, Tammy",Women,USA,United States,W,Gold,Cleland,Tammy,0,0,1
Atlanta,1996,Aquatics,Synchronized S.,Team,"SUDDUTH, Jill",Women,USA,United States,W,Gold,Sudduth,Jill,0,0,1
Atlanta,1996,Aquatics,Synchronized S.,Team,"LARSEN, Christine",Women,CAN,Canada,W,Silver,Larsen,Christine,1,0,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"TAKAHASHI, Kaori",Women,JPN,Japan,W,Bronze,Takahashi,Kaori,0,1,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"THIEN, Margot",Women,USA,United States,W,Gold,Thien,Margot,0,0,1
Atlanta,1996,Aquatics,Synchronized S.,Team,"SIMMONS-CARRASCO, Heather",Women,USA,United States,W,Gold,Simmons-Carrasco,Heather,0,0,1
Atlanta,1996,Aquatics,Synchronized S.,Team,"DYROEN-LANCER, Becky",Women,USA,United States,W,Gold,Dyroen-Lancer,Becky,0,0,1
Atlanta,1996,Aquatics,Synchronized S.,Team,"SAVERY, Jill",Women,USA,United States,W,Gold,Savery,Jill,0,0,1
Atlanta,1996,Aquatics,Synchronized S.,Team,"FRECHETTE, Sylvie",Women,CAN,Canada,W,Silver,Frechette,Sylvie,1,0,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"JIMBO, Rei",Women,JPN,Japan,W,Bronze,Jimbo,Rei,0,1,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"SCHNEYDER, Nathalie",Women,USA,United States,W,Gold,Schneyder,Nathalie,0,0,1
Atlanta,1996,Aquatics,Synchronized S.,Team,"FONTEYNE, Karen",Women,CAN,Canada,W,Silver,Fonteyne,Karen,1,0,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"FUJIKI, Mayuko",Women,JPN,Japan,W,Bronze,Fujiki,Mayuko,0,1,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"ALEXANDER, Lisa",Women,CAN,Canada,W,Silver,Alexander,Lisa,1,0,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"FUJII, Raika",Women,JPN,Japan,W,Bronze,Fujii,Raika,0,1,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"TANAKA, Junko",Women,JPN,Japan,W,Bronze,Tanaka,Junko,0,1,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"KAWASE, Akiko",Women,JPN,Japan,W,Bronze,Kawase,Akiko,0,1,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"BREMNER, Janice",Women,CAN,Canada,W,Silver,Bremner,Janice,1,0,0
Atlanta,1996,Aquatics,Synchronized S.,Team,"KAWABE, Miho",Women,JPN,Japan,W,Bronze,Kawabe,Miho,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"SKOLNEKOVIC, Sinisa",Men,CRO,Croatia,M,Silver,Skolnekovic,Sinisa,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"CALCATERRA, Alessandro",Men,ITA,Italy,M,Bronze,Calcaterra,Alessandro,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"POMILIO, Amedeo",Men,ITA,Italy,M,Bronze,Pomilio,Amedeo,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"SANZ, Carlos",Men,ESP,Spain,M,Gold,Sanz,Carlos,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"BOVO, Alessandro",Men,ITA,Italy,M,Bronze,Bovo,Alessandro,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"MORO, Ivan",Men,ESP,Spain,M,Gold,Moro,Ivan,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"VRDOLJAK, Zdeslav",Men,CRO,Croatia,M,Silver,Vrdoljak,Zdeslav,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"SIMENC, Dubravko",Men,CRO,Croatia,M,Silver,Simenc,Dubravko,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"VRBICIC, Renato",Men,CRO,Croatia,M,Silver,Vrbicic,Renato,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"BUKIC, Perica",Men,CRO,Croatia,M,Silver,Bukic,Perica,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"PEDREROL, Sergi",Men,ESP,Spain,M,Gold,Pedrerol,Sergi,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"GARCIA AGUADO, Pedro",Men,ESP,Spain,M,Gold,Garcia Aguado,Pedro,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"GIUSTOLISI, Luca",Men,ITA,Italy,M,Bronze,Giustolisi,Luca,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"ESTIARTE, Manuel",Men,ESP,Spain,M,Gold,Estiarte,Manuel,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"VEGAR, Tino",Men,CRO,Croatia,M,Silver,Vegar,Tino,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"KREKOVIC, Josko",Men,CRO,Croatia,M,Silver,Krekovic,Josko,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"SOTTANI, Leonardo",Men,ITA,Italy,M,Bronze,Sottani,Leonardo,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"STRITOF, Ratko",Men,CRO,Croatia,M,Silver,Stritof,Ratko,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"ANGELINI, Alberto",Men,ITA,Italy,M,Bronze,Angelini,Alberto,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"GOMEZ, Salvador",Men,ESP,Spain,M,Gold,Gomez,Salvador,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"GLAVAN, Damir",Men,CRO,Croatia,M,Silver,Glavan,Damir,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"HINIC, Igor",Men,CRO,Croatia,M,Silver,Hinic,Igor,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"GERINI, Marco",Men,ITA,Italy,M,Bronze,Gerini,Marco,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"SANS, Jordi",Men,ESP,Spain,M,Gold,Sans,Jordi,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"KRZIC, Ognjen",Men,CRO,Croatia,M,Silver,Krzic,Ognjen,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"ABARCA, Jose Maria",Men,ESP,Spain,M,Gold,Abarca,Jose,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"KOBESCAK, Vjekoslav",Men,CRO,Croatia,M,Silver,Kobescak,Vjekoslav,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"BALIC, Maro",Men,CRO,Croatia,M,Silver,Balic,Maro,1,0,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"GHIBELLINI, Alberto",Men,ITA,Italy,M,Bronze,Ghibellini,Alberto,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"BALLART, Daniel",Men,ESP,Spain,M,Gold,Ballart,Daniel,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"ANDREO, Angel",Men,ESP,Spain,M,Gold,Andreo,Angel,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"OCA, Miguel Angel",Men,ESP,Spain,M,Gold,Oca,Miguel,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"ATTOLICO, Francesco",Men,ITA,Italy,M,Bronze,Attolico,Francesco,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"CALCATERRA, Roberto",Men,ITA,Italy,M,Bronze,Calcaterra,Roberto,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"PAYA, Jorge",Men,ESP,Spain,M,Gold,Paya,Jorge,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"ROLLAN, Jesus",Men,ESP,Spain,M,Gold,Rollan,Jesus,0,0,1
Atlanta,1996,Aquatics,Water polo,Water Polo,"BENCIVENGA, Fabio",Men,ITA,Italy,M,Bronze,Bencivenga,Fabio,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"POSTIGLIONE, Francesco",Men,ITA,Italy,M,Bronze,Postiglione,Francesco,0,1,0
Atlanta,1996,Aquatics,Water polo,Water Polo,"SILIPO, Carlo",Men,ITA,Italy,M,Bronze,Silipo,Carlo,0,1,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"NOWICKA, Joanna",Women,POL,Poland,W,Bronze,Nowicka,Joanna,0,1,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"KIM, Jo-Sun",Women,KOR,"Korea, South",W,Gold,Kim,Jo-Sun,0,0,1
